Index	Name	Wikipedia Link	Postal Code(s)	Demonym(s)	Localities	Neighbours	Elevation
6465	Capolago	https://en.m.wikipedia.org/wiki/Capolago					
6467	Mendrisio	https://en.m.wikipedia.org/wiki/Mendrisio	6850			Castel San Pietro, Coldrerio, Genestrerio, Novazzano, Melano, Riva San Vitale	354 m (1,161 ft)
6469	Rancate	https://en.m.wikipedia.org/wiki/Rancate					
6470	Tremona	https://en.m.wikipedia.org/wiki/Tremona					
6474	Balerna	https://en.m.wikipedia.org/wiki/Balerna	6828			Castel San Pietro, Chiasso, Coldrerio, Morbio Inferiore, Novazzano	350 m (1,150 ft)
6475	Bruzella	https://en.m.wikipedia.org/wiki/Bruzella	6837			Cabbio, Caneggio, Castel San Pietro, Moltrasio (IT-CO), Schignano (IT-CO)	593 m (1,946 ft)
6476	Cabbio	https://en.m.wikipedia.org/wiki/Cabbio	6838			Bruzella, Caneggio, Castel San Pietro, Centro Valle Intelvi (Italy), Cerano d'Intelvi (Italy), Muggio, Schignano (Italy)	667 m (2,188 ft)
6477	Caneggio	https://en.m.wikipedia.org/wiki/Caneggio	6837			Bruzella, Cabbio, Castel San Pietro, Cernobbio (IT-CO), Moltrasio (IT-CO), Morbio Superiore	555 m (1,821 ft)
6479	Coldrerio	https://en.m.wikipedia.org/wiki/Coldrerio	6877			Balerna, Castel San Pietro, Genestrerio, Mendrisio, Novazzano	351 m (1,152 ft)
6481	Morbio Inferiore	https://en.m.wikipedia.org/wiki/Morbio_Inferiore	6834, 6836			Balerna, Castel San Pietro, Chiasso, Morbio Superiore, Sagno, Vacallo	342 m (1,122 ft)
6482	Morbio Superiore	https://en.m.wikipedia.org/wiki/Morbio_Superiore	6835			Caneggio, Castel San Pietro, Cernobbio (IT-CO), Morbio Inferiore, Sagno	452 m (1,483 ft)
6483	Muggio	https://en.m.wikipedia.org/wiki/Muggio	6838			Cabbio, Castel San Pietro, Centro Valle Intelvi (Italy), Cerano d'Intelvi (Italy)	661 m (2,169 ft)
6487	Barbengo	https://en.m.wikipedia.org/wiki/Barbengo					
6492	Croglio	https://en.m.wikipedia.org/wiki/Croglio	6981			Bedigliora, Cadegliano-Viconago (IT-VA), Lavena Ponte Tresa (IT-VA), Monteggio, Ponte Tresa, Pura, Sessa	342 m (1,122 ft)
6494	Arzo	https://en.m.wikipedia.org/wiki/Arzo					
6504	Monteggio	https://en.m.wikipedia.org/wiki/Monteggio	6998			Cadegliano-Viconago (Italy), Cremenaga (Italy), Croglio, Dumenza (Italy), Luino (Italy), Sessa	420 m (1,380 ft)
6520	Les Thioleyres	https://en.m.wikipedia.org/wiki/Les_Thioleyres	1607	Les Thiolérus		Les Tavernes, Palézieux, Granges (Veveyse) (FR), Puidoux	708 m (2,323 ft)
6521	Chexbres	https://en.m.wikipedia.org/wiki/Chexbres	1071	Les Chexbriens		Puidoux, Rivaz, Saint-Saphorin (Lavaux)	589 m (1,932 ft)
6523	Rivaz	https://en.m.wikipedia.org/wiki/Rivaz	1071			Chexbres, Meillerie (FR-74), Puidoux, Saint-Gingolph (FR-74), Saint-Saphorin (Lavaux)	440 m (1,440 ft)
6526	Epesses	https://en.m.wikipedia.org/wiki/Epesses	1098			Cully, Forel (Lavaux), Meillerie (FR-74), Puidoux, Riex	404 m (1,325 ft)
6527	Forel, Vaud	https://en.m.wikipedia.org/wiki/Forel_(Lavaux)	1072	Les Forellois		Cully, Epesses, Essertes, Grandvaux, Les Cullayes, Les Tavernes, Puidoux, Riex, Savigny, Servion, Villette, Vuibroye	723 m (2,372 ft)
6528	Les Tavernes	https://en.m.wikipedia.org/wiki/Les_Tavernes	1607	Lè Djanmâ		Châtillens, Oron-la-Ville, Palézieux, Les Thioleyres, Puidoux, Forel (Lavaux)	645 m (2,116 ft)
6533	Oron-la-Ville	https://en.m.wikipedia.org/wiki/Oron-la-Ville	1610	Oronais, Oronaises		Auboranges (FR), Chapelle (Glâne) (FR), Châtillens, Les Tavernes, Oron-le-Châtel, Palézieux, Rue (FR), Vuibroye	631 m (2,070 ft)
6540	Auboranges	https://en.m.wikipedia.org/wiki/Auboranges	1673			Ecublens, Essertes (VD), Ferlens (VD), Oron-la-Ville (VD), Rue, Servion (VD), Vuibroye (VD)	650 m (2,130 ft)
6541	Écublens, Fribourg	https://en.m.wikipedia.org/wiki/Ecublens,_Fribourg	1673			Auboranges, Ferlens (VD), Montet (Glâne), Rue, Vulliens (VD)	594 m (1,949 ft)
6542	Montet	https://en.m.wikipedia.org/wiki/Montet_(Gl%C3%A2ne)	1674			Chavannes-sur-Moudon (VD), Ecublens, Moudon (VD), Rue, Vuarmarens, Vulliens (VD)	652 m (2,139 ft)
6545	Vuarmarens	https://en.m.wikipedia.org/wiki/Vuarmarens	1674			Brenles (VD), Chavannes-sur-Moudon (VD), Esmonts, Montet (Glâne), Rue, Ursy	685 m (2,247 ft)
6546	Billens-Hennens	https://en.m.wikipedia.org/wiki/Billens-Hennens	1681			Brenles (VD), Lovatens (VD), Prévonloup (VD), Romont, Siviriez	738 m (2,421 ft)
6547	Brenles	https://en.m.wikipedia.org/wiki/Brenles	1683			Billens-Hennens (FR), Chavannes-sur-Moudon, Chesalles-sur-Moudon, Esmonts (FR), Lovatens, Sarzens, Siviriez (FR), Vuarmarens (FR)	765 m (2,510 ft)
6548	Vuarmarens	https://en.m.wikipedia.org/wiki/Esmonts	1674			Brenles (VD), Chavannes-sur-Moudon (VD), Esmonts, Montet (Glâne), Rue, Ursy	685 m (2,247 ft)
6550	Romont	https://en.m.wikipedia.org/wiki/Romont,_Fribourg	1680			Billens-Hennens, Dompierre (VD), La Folliaz, Mézières, Prévonloup (VD), Sédeilles (VD), Siviriez, Villars-Bramard (VD), Villaz-Saint-Pierre	780 m (2,560 ft)
6557	Châtonnaye	https://en.m.wikipedia.org/wiki/Ch%C3%A2tonnaye	1553			La Folliaz, Marnand (VD), Sédeilles (VD), Torny, Trey (VD), Villarzel (VD), Villaz-Saint-Pierre	692 m (2,270 ft)
6560	Sédeilles	https://en.m.wikipedia.org/wiki/S%C3%A9deilles	1554				688 m (2,257 ft)
6567	Torny	https://en.m.wikipedia.org/wiki/Torny	1748			Châtonnaye, Corserey, La Brillaz, La Folliaz, Montagny, Payerne (VD), Trey (VD)	675 m (2,215 ft)
6569	Corserey	https://en.m.wikipedia.org/wiki/Corserey	1747			La Brillaz, Montagny, Prez-vers-Noréaz, Torny	658 m (2,159 ft)
6571	Prez-vers-Noréaz	https://en.m.wikipedia.org/wiki/Prez-vers-Nor%C3%A9az	1746			Avry, Corserey, La Brillaz, Montagny, Noréaz	646 m (2,119 ft)
6575	Noréaz	https://en.m.wikipedia.org/wiki/Nor%C3%A9az,_Fribourg	1757			Avry, Chésopelloz, Montagny, Ponthaux, Prez-vers-Noréaz	638 m (2,093 ft)
6576	Ponthaux	https://en.m.wikipedia.org/wiki/Ponthaux	1772			Autafond, Chésopelloz, Grolley, Belmont-Broye, Montagny, Noréaz	650 m (2,130 ft)
6581	Faoug	https://en.m.wikipedia.org/wiki/Faoug	1595			Avenches, Clavaleyres (BE), Courgevaux (FR), Greng (FR), Haut-Vully (FR), Mur, Vallamand, Villarepos (FR)	449 m (1,473 ft)
6584	Belmont-Broye	https://en.m.wikipedia.org/wiki/Belmont-Broye	1563-4 1773			Avenches (VD), Missy (VD), Montagny, Oleyres (VD), Saint-Aubin	
6585	Saint-Aubin, Fribourg	https://en.m.wikipedia.org/wiki/Saint_Aubin,_Fribourg	1566			Avenches (VD), Delley-Portalban, Domdidier, Missy (VD), Vallon, Villars-le-Grand (VD)	471 m (1,545 ft)
6586	Villars-le-Grand	https://en.m.wikipedia.org/wiki/Villars-le-Grand	1584	Les Cigognes		Montmagny, Avenches, Saint-Aubin (FR), Delley-Portalban (FR), Chabrey	470 m (1,540 ft)
6587	Montmagny, Switzerland	https://en.m.wikipedia.org/wiki/Montmagny,_Switzerland	1587			Avenches, Bellerive, Chabrey, Constantine, Cudrefin, Villars-le-Grand	565 m (1,854 ft)
6588	Constantine, Switzerland	https://en.m.wikipedia.org/wiki/Constantine,_Switzerland	1587			Avenches, Bellerive, Montmagny, Vallamand	510 m (1,670 ft)
6590	Domdidier	https://en.m.wikipedia.org/wiki/Domdidier	1564			Avenches (VD), Dompierre, Léchelles, Missy (VD), Oleyres (VD), Russy, Saint-Aubin	443 m (1,453 ft)
6591	Montagny, Fribourg	https://en.m.wikipedia.org/wiki/Montagny,_Fribourg	1774 Montagny-les-Monts 1776 Montagny-la-Ville 1775 Mannens-Grandsivaz			Corcelles-près-Payerne (VD), Corserey, Léchelles, Noréaz, Payerne (VD), Ponthaux, Prez-vers-Noréaz, Russy, Torny	563 m (1,847 ft)
6594	Russy, Switzerland	https://en.m.wikipedia.org/wiki/Russy,_Switzerland	1773			Corcelles-près-Payerne (VD), Domdidier, Dompierre, Léchelles, Montagny	550 m (1,800 ft)
6596	Clavaleyres	https://en.m.wikipedia.org/wiki/Clavaleyres	1595			Courgevaux (FR), Faoug (VD), Villarepos (FR)	454 m (1,490 ft)
6597	Courgevaux	https://en.m.wikipedia.org/wiki/Courgevaux	1796			Clavaleyres (BE), Courlevon, Faoug (VD), Greng, Münchenwiler (BE), Murten/Morat, Villarepos	475 m (1,558 ft)
6612	Bas-Vully	https://en.m.wikipedia.org/wiki/Bas-Vully	1786 Sugiez 1788 Praz			Galmiz, Haut-Vully, Ins (BE), Muntelier, Müntschemier (BE), Murten/Morat	433 m (1,421 ft)
6613	Muntelier	https://en.m.wikipedia.org/wiki/Muntelier	3286			Bas-Vully, Galmiz, Murten/Morat	435 m (1,427 ft)
6618	Greng	https://en.m.wikipedia.org/wiki/Greng	3280			Courgevaux, Faoug (VD), Haut-Vully, Meyriez, Mur (VD), Murten/Morat	439 m (1,440 ft)
6619	Haut-Vully	https://en.m.wikipedia.org/wiki/Haut-Vully	1787 Môtier 1789 Lugnorre			Bas-Vully, Cudrefin (VD), Faoug (VD), Greng, Ins (BE), Meyriez, Mur (VD), Murten/Morat	434 m (1,424 ft)
6620	Meyriez	https://en.m.wikipedia.org/wiki/Meyriez	3280			Greng, Haut-Vully, Murten/Morat	435 m (1,427 ft)
6622	Müntschemier	https://en.m.wikipedia.org/wiki/M%C3%BCntschemier	3225			Brüttelen, Treiten, Kerzers, Ried bei Kerzers, Murten, Bas-Vully, Ins	438 m (1,437 ft)
6625	Finsterhennen	https://en.m.wikipedia.org/wiki/Finsterhennen	2577			Brüttelen, Kallnach, Lüscherz, Siselen, Treiten	445 m (1,460 ft)
6628	Brüttelen	https://en.m.wikipedia.org/wiki/Br%C3%BCttelen	3237			Finsterhennen, Ins, Lüscherz, Müntschemier, Treiten, Vinelz	449 m (1,473 ft)
6632	Hagneck	https://en.m.wikipedia.org/wiki/Hagneck	2575			Ligerz, Lüscherz, Siselen, Täuffelen, Twann, Walperswil	441 m (1,447 ft)
6633	Lüscherz	https://en.m.wikipedia.org/wiki/L%C3%BCscherz	2576			Brüttelen, Finsterhennen, Hagneck, Ins, Siselen, Twann, Vinelz	442 m (1,450 ft)
6636	Epsach	https://en.m.wikipedia.org/wiki/Epsach	3272			Bühl, Hermrigen, Mörigen, Täuffelen, Walperswil	465 m (1,526 ft)
6638	Täuffelen	https://en.m.wikipedia.org/wiki/T%C3%A4uffelen	2575			Epsach, Hagneck, Ligerz, Mörigen, Twann, Walperswil	492 m (1,614 ft)
6643	Aegerten	https://en.m.wikipedia.org/wiki/Aegerten	2558			Studen, Jens, Port, Brügg, Schwadernau	437 m (1,434 ft)
6644	Brügg, Bern	https://en.m.wikipedia.org/wiki/Br%C3%BCgg	2555			Aegerten, Biel/Bienne, Orpund, Port, Schwadernau	485 m (1,591 ft)
6645	Orpund	https://en.m.wikipedia.org/wiki/Orpund	2552			Biel/Bienne, Brügg, Safnern, Scheuren, Schwadernau	483 m (1,585 ft)
6660	Scheuren	https://en.m.wikipedia.org/wiki/Scheuren_BE	2556			Dotzigen, Meienried, Orpund, Safnern, Schwadernau	430 m (1,410 ft)
6662	Biel/Bienne	https://en.m.wikipedia.org/wiki/Biel/Bienne	2500–2510	German: Bieler/in, French: Biennois(e)		Brügg, Ipsach, Leubringen/Magglingen (Evilard/Macolin), Nidau, Orpund, Orvin, Pieterlen, Port, Safnern, Tüscherz-Alfermée, Vauffelin	
6665	Bellmund	https://en.m.wikipedia.org/wiki/Bellmund	2564			Hermrigen, Ipsach, Jens, Merzligen, Port, Sutz-Lattrigen	499 m (1,637 ft)
6668	Mörigen	https://en.m.wikipedia.org/wiki/M%C3%B6rigen	2572			Epsach, Hermrigen, Sutz-Lattrigen, Täuffelen, Twann	480 m (1,570 ft)
6669	Sutz-Lattrigen	https://en.m.wikipedia.org/wiki/Sutz-Lattrigen	2572			Bellmund, Hermrigen, Ipsach, Mörigen, Tüscherz-Alfermée, Twann	450 m (1,480 ft)
6673	Port, Switzerland	https://en.m.wikipedia.org/wiki/Port,_Bern	2562			Aegerten, Bellmund, Biel/Bienne, Brügg, Ipsach, Jens, Nidau	448 m (1,470 ft)
6675	La Heutte	https://en.m.wikipedia.org/wiki/La_Heutte	2604			Sonceboz-Sombeval, Orvin, Péry, Reconvilier, Tavannes	615 m (2,018 ft)
6676	Orvin	https://en.m.wikipedia.org/wiki/Orvin	2534	Orvinois		Corgémont, Sonceboz-Sombeval, La Heutte, Péry, Vauffelin, Biel/Bienne, Evilard, Lamboing, Nods	669 m (2,195 ft)
6681	Reconvilier	https://en.m.wikipedia.org/wiki/Reconvilier	2732			Tavannes, Saicourt, Saules, Loveresse, Malleray, Péry, La Heutte	731 m (2,398 ft)
6683	Romont, Bern	https://en.m.wikipedia.org/wiki/Romont_(Berne)	2538			Court, Sorvilier, Péry, Plagne, Vauffelin, Pieterlen, Lengnau, Grenchen	907 m (2,976 ft)
6692	Loveresse	https://en.m.wikipedia.org/wiki/Loveresse	2732			Reconvilier, Saules, Souboz, Pontenet, Malleray	761 m (2,497 ft)
6693	Pontenet	https://en.m.wikipedia.org/wiki/Pontenet	2733			Loveresse, Souboz, Malleray	741 m (2,431 ft)
6695	Sornetan	https://en.m.wikipedia.org/wiki/Sornetan	2716			Monible, Châtelat, Saicourt, Saules, Souboz, Undervelier	843 m (2,766 ft)
6696	Saules, Switzerland	https://en.m.wikipedia.org/wiki/Saules_(Bern)	2732			Reconvilier, Saicourt, Sornetan, Souboz, Loveresse	743 m (2,438 ft)
6700	Saulcy	https://en.m.wikipedia.org/wiki/Saulcy	2873			Lajoux, Saint-Brais, Haute-Sorne, Rebévelier(BE)	910 m (2,990 ft)
6701	Glovelier	https://en.m.wikipedia.org/wiki/Glovelier	2855			Boécourt, Bassecourt, Undervelier, Saulcy, Saint-Brais, Clos du Doubs	515 m (1,690 ft)
6705	Monible	https://en.m.wikipedia.org/wiki/Monible	2715			Rebévelier, Châtelat, Sornetan, Undervelier	862 m (2,828 ft)
6706	Rebévelier	https://en.m.wikipedia.org/wiki/Reb%C3%A9velier	2717			Châtelat, Monible, Lajoux, Saulcy, Undervelier	960 m (3,150 ft)
6712	Montmelon	https://en.m.wikipedia.org/wiki/Montmelon	2883			Asuel, Saint-Ursanne, Montenol, Epauvillers, Saint-Brais, Glovelier, Boécourt, Cornol, Courgenay, Seleute, Ocourt	594 m (1,949 ft)
6714	Fregiécourt	https://en.m.wikipedia.org/wiki/Fregi%C3%A9court	2953			Cornol, Miécourt, Charmoille, Pleujouse, Asuel	526 m (1,726 ft)
6715	Cornol	https://en.m.wikipedia.org/wiki/Cornol	2952			Courgenay, Alle, Miécourt, Fregiécourt, Asuel, Montmelon	520 m (1,710 ft)
6717	Saint-Ursanne	https://en.m.wikipedia.org/wiki/Saint-Ursanne	2882			Seleute, Ocourt, Montmelon, Asuel, Montenol, Saint-Brais, Epauvillers	440 m (1,440 ft)
6721	Miécourt	https://en.m.wikipedia.org/wiki/Mi%C3%A9court	2946			Vendlincourt, Alle, Cornol, Fregiécourt, Charmoille, Levoncourt(F)	479 m (1,572 ft)
6726	Genestrerio	https://en.m.wikipedia.org/wiki/Genestrerio					
6727	Novazzano	https://en.m.wikipedia.org/wiki/Novazzano	6883			Balerna, Bizzarone (IT-CO), Chiasso, Coldrerio, Genestrerio, Mendrisio, Ronago (IT-CO), Uggiate-Trevano (IT-CO)	345 m (1,132 ft)
6728	Castel San Pietro	https://en.m.wikipedia.org/wiki/Castel_San_Pietro	6874			Balerna, Bruzella, Cabbio, Caneggio, Centro Valle Intelvi (Italy), Coldrerio, Melano, Mendrisio, Morbio Inferiore, Morbio Superiore, Muggio, Rovio	442 m (1,450 ft)
6729	Chiasso	https://en.m.wikipedia.org/wiki/Chiasso	6830			Balerna, Cavallasca (IT-CO), Como (IT-CO), Colverde (IT-CO), Morbio Inferiore, Novazzano, Parè (IT-CO), Ronago (IT-CO), Vacallo	230 m (750 ft)
6748	Sagno	https://en.m.wikipedia.org/wiki/Sagno	6839			Cernobbio (IT-CO), Morbio Inferiore, Morbio Superiore, Vacallo	704 m (2,310 ft)
6749	Vacallo	https://en.m.wikipedia.org/wiki/Vacallo	6833			Cernobbio (IT-CO), Chiasso, Como (IT-CO), Maslianico (IT-CO), Morbio Inferiore, Sagno	367 m (1,204 ft)
6758	Sessa, Ticino	https://en.m.wikipedia.org/wiki/Sessa,_Ticino	6997			Astano, Bedigliora, Croglio, Curio, Dumenza (IT-VA), Monteggio	393 m (1,289 ft)
6763	Cully, Switzerland	https://en.m.wikipedia.org/wiki/Cully,_Switzerland	1096	Les Culliérans		Forel (Lavaux), Riex, Epesses, Grandvaux	374 m (1,227 ft)
6766	Riex	https://en.m.wikipedia.org/wiki/Riex				Cully, Epesses, Forel (Lavaux)	437 m (1,434 ft)
6768	Essertes	https://en.m.wikipedia.org/wiki/Essertes	1078	Les Coucous		Auboranges (FR), Vuibroye, Châtillens, Forel (Lavaux), Servion	737 m (2,418 ft)
6769	Grandvaux	https://en.m.wikipedia.org/wiki/Grandvaux,_Switzerland	1091	Les Grandvaliens		Cully, Forel (Lavaux), Meillerie (FR-74), Villette (Lavaux)	489 m (1,604 ft)
6770	Les Cullayes	https://en.m.wikipedia.org/wiki/Les_Cullayes	1080	Les Cullatis Lè Rondze-Bourri		Mézières (VD), Servion, Forel (Lavaux), Savigny, Montpreveyres	837 m (2,746 ft)
6773	Savigny, Switzerland	https://en.m.wikipedia.org/wiki/Savigny,_Switzerland	1073	Savignolans		Belmont-sur-Lausanne, Forel (Lavaux), Les Cullayes, Lausanne, Lutry, Montpreveyres, Pully, Villette (Lavaux)	799 m (2,621 ft)
6774	Servion	https://en.m.wikipedia.org/wiki/Servion	1077	Les Servionnais Les Anes		Ferlens (VD), Auboranges (FR), Essertes, Forel (Lavaux), Les Cullayes, Mézières (VD)	774 m (2,539 ft)
6775	Villette, Vaud	https://en.m.wikipedia.org/wiki/Villette,_Vaud	1091	Lè z'Aragne		Forel (Lavaux), Grandvaux, Lugrin (FR-74), Lutry, Meillerie (FR-74), Savigny	467 m (1,532 ft)
6776	Vuibroye	https://en.m.wikipedia.org/wiki/Vuibroye	1610	Les Châtre-truies		Auboranges (FR), Oron-la-Ville, Châtillens, Essertes	639 m (2,096 ft)
6777	Châtillens	https://en.m.wikipedia.org/wiki/Ch%C3%A2tillens	1610	Les Châtillannais Lè Tsatra-Tsin		Oron-la-Ville, Les Tavernes, Forel (Lavaux), Essertes, Vuibroye	625 m (2,051 ft)
6784	Ferlens	https://en.m.wikipedia.org/wiki/Ferlens	1076	Les Ferlanais Lè z'Etserpenâ		Carrouge (VD), Vulliens, Ecublens (FR), Auboranges (FR), Servion, Mézières (VD)	747 m (2,451 ft)
6789	Vulliens	https://en.m.wikipedia.org/wiki/Vulliens	1085			Carrouge, Chavannes-sur-Moudon, Ecublens (FR), Ferlens, Montet (Glâne) (FR), Moudon, Syens, Vucherens	708 m (2,323 ft)
6790	Chavannes-sur-Moudon	https://en.m.wikipedia.org/wiki/Chavannes-sur-Moudon	1512			Brenles, Chesalles-sur-Moudon, Montet (Glâne) (FR), Moudon, Vuarmarens (FR), Vulliens	680 m (2,230 ft)
6791	Moudon	https://en.m.wikipedia.org/wiki/Moudon	1510	Les Moudonnois Les Mange-plumes Les Traîne-bailli		Neyruz-sur-Moudon, Bussy-sur-Moudon, Lucens, Curtilles, Chesalles-sur-Moudon, Chavannes-sur-Moudon, Vulliens, Syens, Rossenges, Hermenches, Sottens, Martherenges, Chapelle-sur-Moudon, Saint-Cierges	514 m (1,686 ft)
6798	Lovatens	https://en.m.wikipedia.org/wiki/Lovatens	1682			Billens-Hennens (FR), Brenles, Curtilles, Dompierre, Prévonloup, Sarzens	712 m (2,336 ft)
6799	Prévonloup	https://en.m.wikipedia.org/wiki/Pr%C3%A9vonloup	1682			Billens-Hennens (FR), Dompierre, Lovatens, Romont (FR)	746 m (2,448 ft)
6802	Chesalles-sur-Moudon	https://en.m.wikipedia.org/wiki/Chesalles-sur-Moudon	1683			Brenles, Chavannes-sur-Moudon, Curtilles, Moudon, Sarzens	702 m (2,303 ft)
6805	Sarzens	https://en.m.wikipedia.org/wiki/Sarzens	1683			Brenles, Chesalles-sur-Moudon, Curtilles, Lovatens	719 m (2,359 ft)
6807	Dompierre, Vaud	https://en.m.wikipedia.org/wiki/Dompierre,_Vaud	1682			Curtilles, Lovatens, Prévonloup, Romont (FR), Seigneux, Villars-Bramard	713 m (2,339 ft)
6810	Villars-Bramard	https://en.m.wikipedia.org/wiki/Villars-Bramard	1682			Cerniaz, Dompierre, Romont (FR), Rossens, Sédeilles, Seigneux, Villarzel	734 m (2,408 ft)
6811	Marnand	https://en.m.wikipedia.org/wiki/Marnand,_Switzerland	1432			Châtonnaye (FR), Granges-près-Marnand, Henniez, Trey, Villarzel	477 m (1,565 ft)
6814	Trey, Switzerland	https://en.m.wikipedia.org/wiki/Trey,_Vaud	1552			Châtonnaye (FR), Fétigny (FR), Granges-près-Marnand, Marnand, Payerne, Torny (FR)	574 m (1,883 ft)
6815	Villarzel	https://en.m.wikipedia.org/wiki/Villarzel,_Switzerland	1555			Cerniaz, Châtonnaye (FR), Henniez, Marnand, Rossens, Sédeilles, Villars-Bramard	622 m (2,041 ft)
6818	Payerne	https://en.m.wikipedia.org/wiki/Payerne	1530	Les Payernois		Bussy (FR), Corcelles-près-Payerne, Cugy (FR), Fétigny (FR), Grandcour, Montagny (FR), Morens (FR), Rueyres-les-Prés (FR), Torny (FR), Trey	456 m (1,496 ft)
6832	Mur, Switzerland	https://en.m.wikipedia.org/wiki/Mur,_Switzerland	1787			Cudrefin, Faoug, Greng (FR), Haut-Vully (FR), Vallamand	484 m (1,588 ft)
6833	Vallamand	https://en.m.wikipedia.org/wiki/Vallamand	1586	Les Vallamandais		Avenches, Bellerive, Constantine, Cudrefin, Faoug, Mur	513 m (1,683 ft)
6834	Missy, Switzerland	https://en.m.wikipedia.org/wiki/Missy,_Switzerland	1565			Corcelles-près-Payerne, Belmont-Broye (FR), Saint-Aubin (FR), Vallon (FR)	442 m (1,450 ft)
6836	Saint-Aubin, Fribourg	https://en.m.wikipedia.org/wiki/Saint-Aubin,_Fribourg	1566			Avenches (VD), Delley-Portalban, Domdidier, Missy (VD), Vallon, Villars-le-Grand (VD)	471 m (1,545 ft)
6837	Delley-Portalban	https://en.m.wikipedia.org/wiki/Delley-Portalban	1567 Delley 1568 Portalban			Boudry (NE), Chabrey (VD), Gletterens, Neuchâtel (NE), Saint-Aubin, Vallon, Villars-le-Grand (VD)	497 m (1,631 ft)
6840	Vallon	https://en.m.wikipedia.org/wiki/Vallon,_Switzerland	1565			Corcelles-près-Payerne (VD), Delley-Portalban, Gletterens, Grandcour (VD), Missy (VD), Saint-Aubin	482 m (1,581 ft)
6844	Chabrey	https://en.m.wikipedia.org/wiki/Chabrey	1589			Cudrefin, Delley-Portalban (FR), Montmagny, Neuchâtel (NE), Villars-le-Grand	498 m (1,634 ft)
6845	Bellerive, Switzerland	https://en.m.wikipedia.org/wiki/Bellerive,_Vaud	1585 Bellerive 1585 Cotterd 1585 Salavaux 1586 Vallamand-Dessous	Lè Renaille		Cudrefin, Vallamand, Constantine, Montmagny	533 m (1,749 ft)
6848	Cudrefin	https://en.m.wikipedia.org/wiki/Cudrefin	1588	Les Cudrefinois		Vallamand, Mur, Montmagny, Joressens	434 m (1,424 ft)
6851	Dompierre, Fribourg	https://en.m.wikipedia.org/wiki/Dompierre,_Fribourg	1563			Corcelles-près-Payerne (VD), Domdidier, Missy (VD), Russy	459 m (1,506 ft)
6855	Corcelles-près-Payerne	https://en.m.wikipedia.org/wiki/Corcelles-pr%C3%A8s-Payerne	1562			Belmont-Broye (FR), Grandcour, Missy, Montagny (FR), Payerne, Vallon (FR)	454 m (1,490 ft)
6863	Ins, Switzerland	https://en.m.wikipedia.org/wiki/Ins,_Switzerland	3232			Bas-Vully (FR), Brüttelen, Cudrefin (VD), Erlach, Gampelen, Haut-Vully (FR), Lüscherz, Marin-Epagnier (NE), Müntschemier, Tschugg, Vinelz	437 m (1,434 ft)
6874	Murten	https://en.m.wikipedia.org/wiki/Murten	3280			Bas-Vully, Büchslen, Courgevaux, Galmiz, Greng, Haut-Vully, Lurtigen, Meyriez, Münchenwiler (BE), Muntelier, Müntschemier (BE), Ried bei Kerzers, Salvenach	453 m (1,486 ft)
6880	Vinelz	https://en.m.wikipedia.org/wiki/Vinelz	3234			Brüttelen, Erlach, Ins, Lüscherz, Twann	460 m (1,510 ft)
6881	Ligerz	https://en.m.wikipedia.org/wiki/Ligerz	2514			Lamboing, Twann, La Neuveville, Prêles	433 m (1,421 ft)
6884	Twann	https://en.m.wikipedia.org/wiki/Twann	2513			Erlach, Hagneck, Lamboing, La Neuveville, Ligerz, Lüscherz, Mörigen, Prêles, Sutz-Lattrigen, Täuffelen, Tüscherz-Alfermée, Vinelz	434 m (1,424 ft)
6893	Jens, Switzerland	https://en.m.wikipedia.org/wiki/Jens_BE	2565			Aegerten, Bellmund, Kappelen, Merzligen, Port, Studen, Worben	437 m (1,434 ft)
6894	Port, Switzerland	https://en.m.wikipedia.org/wiki/Port_BE	2562			Aegerten, Bellmund, Biel/Bienne, Brügg, Ipsach, Jens, Nidau	448 m (1,470 ft)
6895	Brügg, Bern	https://en.m.wikipedia.org/wiki/Br%C3%BCgg_BE	2555			Aegerten, Biel/Bienne, Orpund, Port, Schwadernau	485 m (1,591 ft)
6900	Ipsach	https://en.m.wikipedia.org/wiki/Ipsach	2563			Bellmund, Biel/Bienne, Nidau, Port, Sutz-Lattrigen, Tüscherz-Alfermée	442 m (1,450 ft)
